linid;category;rate;installs
102709bf633ba4dbb321fbe42420871bf5cf2881f4121b5e59de6b48e7acb686;Travel & Local;3.7;5,000+
c412ae60eb3cba0dc932b2a4ec39d91ecc25e755301a365efab21c7762f406f6;Photography;3.9;100,000+
78ff41e165c8df1b22cf2c687be562e64f132e5f7c1ed183678bebf7229ac3dc;Travel & Local;3.8;5,000+
6a32ec86939925fcf801d5e841a6c23117e0cf5d25882182674e7b8ac86bc6b8;Sports;4.2;500,000+
d0d08267d35560805c48b65f44349e755d7fa2d89ab150dc5b3d98ced30a4f5d;Tools;4.3;1,000,000+
5afbe52c0bcc5ad1e1271d681fc8100f3e83857d238249af2494dc649bbd4ed4;Entertainment;4.4;100,000+
34c1901544cbcfb36ff1f7d6d57051dcf04ab2de81e33abe0481503c1348b213;Educational;4.2;1,000,000+
a586649152ba3bb195f1e3a1e0358bf0dbaace36d44e16bbbf4c237f07a2a5e7;Education;4.6;1,000,000+
742c5ab812e0a4409d24f30b57cee27b38e709fdaf2aed5b5e4c4423b883e147;Video Players & Editors;3.6;1,000,000+
f8902f1435dff277defbbe1fee4297e86b554983d58c996b8b88815046440d41;Art & Design;4.3;1,000,000+
8ef6b23afd6530bb2f3d2e546665d287154d948418f86a22f87ceb3aaa402da3;Casual;4.1;500,000+
abde60fa8970401f8fe9f804f9c8167da66a98a5cf1db858fb3e2d0933cc31d6;Lifestyle;4.4;500,000+
d2e35f0f7a07a706724a4761c1745bb91dad5e9fe657721b817ce3d40ec1ef76;Communication;4.3;5,000,000+
18cd4194304e6e7dc607a894da353b35dfbf0db0bc2c08f0be5bc4b517bba32e;Productivity;4.2;10,000+
383e3a5f734edf0e9b30f39ee5a04ecb41c1ac9393cbe09a772eeba1eb117497;Lifestyle;4.0;1,000,000+
b38c44faae83320ad7b453464c6d6bf00143ca709b9c04830ff674b093888cfc;Art & Design;4.6;100,000+
baf9dd17e9292d5db1c70705531907732ce6b9e5defd4c75abb6545b92b1e52f;Puzzle;3.9;10,000,000+
46f5dafd731b0255adf682e0b5c249d4bef582313f2556343652a5a2bf6bc7fe;Tools;4.4;50,000+
0dbbe08860d84eb2a293f832e2fbef708f35073f2ff26fb0be293f5f039b71e8;Entertainment;4.3;100,000+
dd49230ab4464dc759b4de15d057e2b572cca5ebc69f9e22e3834db34be673c0;Communication;3.9;1,000,000+
98b44d522a01357a416c5eec06cc8a5e18f48425e05fc8cace101e4e970ebe8b;Casual;4.6;10,000,000+
afe23638f9d2448c0e0569cb2a8fa87b8947fd30946a06979f3cd55918057791;Social;3.8;100,000+
37c98caf8d486d69d0c939670172b0b832dd928ae7be649567543698242288e1;Simulation;4.2;1,000,000+
a7af66c598f983ae5f18e6fead895167094f8218ee2fa2486e9f53a7ae7fa026;Finance;4.3;100,000+
e27919a3d98d204488955bad043b4cb30882e7a85db6c9cdf3aeeb200cf88ab9;Casual;4.3;1,000,000+
40e08e895fb8a6b70a13ad646db76a82fc831407d9b98507ceab2b6b4f662956;Lifestyle;4.7;10,000+
d66b23da19bfa38434bfd3fd6f86a4f3f6ee0cb8687c8426897c49b07ea35d65;Education;4.4;10,000+
4711315cad0a908f1a646193965a27ab0a04c94266120d83a6c174fdd46ac0dd;Educational;4.0;1,000,000+
9b171006e67ba313a9c38d16937bb72250d48d68e92038fafacf3b9be97c2183;Simulation;3.5;10,000+
0e61c7fef3ec7e5b596a88e10c79875a6c7e4941cb98f0b7d86c0bf5c327e63e;Puzzle;4.8;500+
c79d26b03422609c3243ff286e203b80b205c6d46b68d686b8438f85525c5277;Casual;4.2;100,000+
1fddbd36665a662608e8a305d08b076ce5b87b29c896228773e963dabea9499c;Maps & Navigation;4.2;500,000+
022e6598e2072cdc83f3c7adc1193c9c6dec32f16695f5c001be781977517d6c;Role Playing;4.3;1,000,000+
1bae1dbcad395e82573d2d2c625dd58f1ed96a279b2be49bdffa13ae25bc3f04;Casual;4.3;1,000,000+
69f4c070cc523c75e45f44bfa48e015a3c7e3d8ccca3093cbe49c0489b53ae83;Education;4.2;100,000+
1e288918142711009319295bc6c5cf6bb0f848801b200fd0a18b613f127a147a;Health & Fitness;4.2;500,000+
0ecd742861158682ed81af7be36b2475a1ab67b4918bc39f828bf23452a4b7c9;House & Home;4.2;100,000+
56fc8c38ca3b639cd4335885a4918b185a886f99e8026a6aa07a3de63bf38c2a;News & Magazines;3.5;1,000,000+
fc9f17ff8f15390514ef9d32c32c6e63066a1abf296511c77f4e7467b61a8187;Food & Drink;4.2;10,000+
15cbfc7388686b6e15e76ca0cf0763dcac001261af1b8994f381955ffd148142;Education;4.6;10,000+
b67c3191443213540bd07af6582f47ec2acee54169459d2cf43b3b5f47e2da9b;Maps & Navigation;4.3;500+
edd949b5ed223f6f8211c1f21516c12fde34256e46274bb5fb6ca82b3fec2b15;Photography;3.6;1,000,000+
7f66b50b28b6b8e0bb64b13f02bc4bc74e528d4e00dc950e608c6e99bf55330c;Productivity;3.9;100,000+
13c1f0f5212dd4ca61985060604c1c84856a8f1f1d2ae5ef2d8c1c1434e0b067;Education;4.6;1,000,000+
999cdacc32a7f0c9d3f1fdccd87bec3d219f282ecdb931a59a5eff2cccd2d9e9;Shopping;4.5;500,000+
3370e747780e868ddda70c4db1e0cd9f02fadb93e68c7b1669c66e7003be52f1;Tools;4.0;100,000+
d108a1f6413217e106d2763a05be255eb1b2339007341e0c404dc16663bf048c;Tools;4.2;100,000+
a5f66348aaf5b6f7b32f9ac16b4713c57a3a03ebc2046257f8263ee6a05d546d;Finance;4.4;50,000+
0c96b1b49f71e9774e09403fe6bd7d58e3be9db9d900038cb24c3b4441b2feed;Business;3.7;10,000+
dffbbd605684c2255ce4469df6622c7a7dcd6f905fe4b2226364c4b67de0314d;Strategy;3.7;1,000+
1121df59a22ee3d7e95c8f8c69f2a104e754cad7b59b690747369e7e53c17c24;Productivity;4.2;100,000+
0671bdfa3a45f28dcea97a4c1305004a9ff057f1892d2c700828edc482759805;Photography;3.3;500,000+
eb58e991de3bb6fb0c30725d3c22a2d449d6faf4e831292dc537211ecd9ee9d1;Maps & Navigation;4.4;10,000+
d1075004bb1ed14e96dbe5601c34573d9292f7c204921808bec68ea3a24695ab;Business;3.7;100,000+
76e0411be93583cc16cb89719ecb341fa7fd9ab15c6aa4b768dfbe690a936f52;Personalization;4.1;100,000+
ec5470b611532244e3a61b502c678768800452fb835cf8ddfa8dedb1b02706d7;Business;4.1;100,000+
2a68c4a534b3600a403833928dad419c0bfc9430b3cc9af077f7378f68a2bdf4;Travel & Local;4.7;5,000+
4c3f64267c8d036bf50176011874499d9ac3d952e185bcea41622607c7b0adf8;Lifestyle;4.0;100+
8786eca2292c4485a4447b61a6ef9d236dc4345baffb227a6ee10b5c5891b6a7;Lifestyle;4.1;5,000+
aed8a9ecfe192077b5bec9a8b1395f5cb6dd10dea732dcfc754192fa3668c670;Communication;4.4;100,000+
4904d3939c786dc38b9c82379a99c40fff215a75f5a632204b29bb363965727b;Weather;4.4;100,000+
33603b4d7721086283788da598c900b2937f2df477d857826a4fda7202d28cd1;Communication;4.0;10,000+
88a7260952e128ab61cf11a88484b7b69e393ab89d35c7a0f86dfee6b7f9e701;Weather;4.3;100,000+
f7a1ad9cb5170ecff9b07006e1d64cb233fc9218d974f9767bced3b3731cf159;Board;4.3;1,000,000+
b37f50eac75132ab734a1ce54ca28f15761eff2002501847602d42d9987394d1;Entertainment;4.6;100,000+
8e4f1731c7e445af4e5a655293ab93656aa3352945e4e3015a276e398c9d4604;House & Home;4.3;100,000+
a1242558083dff2b5b8033661e373aa4577b606aafa8fc4eb234cf253dda1481;Arcade;4.1;1,000,000+
d12178800e0db815603281da53ad33690615342406b3be4717ee98fabbf9571d;Travel & Local;4.3;100,000+
52e89a829840e6ed16d594632717eaa969b5e16cb34ccf19304a01f600c3ffd6;News & Magazines;4.2;1,000+
1aefdc80ca36a31fa207f17fc5fd1b34376d04b7b0f841702d64ca2bf25ba5fb;Social;4.9;500,000+
02f2589a19aaf21f611e3c27f077d4e7739dd2ce1a1d46b288b59741169df8a7;Travel & Local;4.7;5,000+
a8cdadfc44a799f563c63e1445e69840f3eb9334788e0851ebb8d4eddab2ab1d;Lifestyle;3.6;500,000+
f3a29f05348f476e6188a053b350efe5c3599fee4b9c7eb48aa8397533a02843;Education;3.6;50,000+
baba5b22872df9c868d8847e79e58e14ca78b6624fdb22c2987fd3ed8014fbc3;Tools;4.6;1,000+
6f558c13f298bae457b74af0ef55e876bd10b47b18c270b81aff3219f8455d5a;Health & Fitness;4.3;100,000+
e717ec245f603c9df67fffe25c33bb2343c6590007248c3074dc6d5b0fe77011;Personalization;4.1;5,000,000+
c75c34a451e0ff042fc2f59988f55f0ee7cc2a60139f591c80b43f4a9c6d4fb5;Finance;4.4;5,000+
5737ddd3812cbb741b9996425954aaaf7b27e06ec927a7fbf301705ebd9fd8b5;Education;4.7;1,000+
8cd78a9c83c22f78740aabe71e661a75579f7c5b4980d7150983507e1e681cf4;Productivity;3.6;100,000+
0ddce509c890ebf567e494223500a2047df3c537e32b6dbbb073c824e5cb8c99;Lifestyle;3.6;5,000,000+
1b06ca1805270f6b9d7871cb1cfb4acbf237ab503d0b67700e011a9d2968e985;Health & Fitness;4.4;10,000+
37bbd80d11b45a2a867ba7faef1a8e81fd2309366d5d9ccdd6137c3db1c0ef69;Casino;4.2;100,000+
c39e7a3c32a8f7f08903bfdaead7dddc873c36eada57a94f86a1330462b39280;Travel & Local;4.4;100,000+
f02160d647f2563d251009820cd9a19f95beaf25d86fa5bf6ab20522a54d8991;Travel & Local;3.8;10,000+
d587c55b5aaa3750bb997cabdee2712eae071bd72a230fa65e718180bcef9568;Health & Fitness;4.4;100,000+
849418b7d27f59bbdbc383e137acd82fe8cdd39e7438ed5ae98258fa3422c2b1;Communication;3.5;100,000+
8e7a452cbf0376f54919180b1ed3e2a7f4905ddc37771e4e6cf735c3b98288be;Tools;3.8;500,000+
95a804a822042d46f9c1b40dff617ba1c02a4966b6bbded77628d4b61f5aa4de;Education;4.1;500,000+
7b227912ed0abeff6b5e8804d6a9e1d1c47ff7593e56aa996ffd08e7c6f4042a;Finance;4.6;10,000+
d3a7f9d8a053e03e45b1d8e8037810a48e9695893f95e5b93f08fc3cc0942adf;Music & Audio;4.5;1,000,000+
fc3be076a531f1c711919f70f8f5e57bfeeee28d4ec4616c616a5d689487eddf;Puzzle;3.7;100,000+
1e71c583560f32f3cec74b931ff25bf7aa377996d86328c71f3d3e84949e98c2;Travel & Local;3.9;100,000+
fa5461e425b53d96dd425e94df9c66e0841760d0f588e4d14e9c9da730d8b13e;Card;4.2;1,000,000+
ab0cdb114953988c10a43f80d6aa00cb5c951d543db45cfb24ef64266f7ac7ec;Board;4.5;10,000,000+
ef6ce81627348e936c2f202a02f4ab3f766040eb81574ae02a6302f37f439bcf;Lifestyle;4.1;1,000,000+
6d4af45428d7444ce6b9f54269255a9e4df1e8a097af61dd23d4e45576f2fee3;Entertainment;4.8;10,000+
3e11cef5d651159ab83c07741c601c65599be70bf1e9f29d270283cc6c6478f6;Puzzle;4.3;100,000+
ed8dd6e77868c26fc145506fc4ef81519b663d132de101507dcf13556e8a9205;Communication;4.1;100,000+
ac78665f232e6ac633c532ab1ae26bc39d453d321645fbad137f6bc6bc04e9a3;Entertainment;3.5;100,000+
b80583a86352cfee2fb58adbb852f134b555beaa46587d89e97d53d5ac26df4a;Card;4.2;1,000,000+
aa1413563d92d1ae04d2f10ad438336917e139351a96ed49867040eb2811fd58;Casual;3.6;100,000+
7f7d82a42854fafc55d9fbbbecf34e2db093e352316ee9b540d99cc9f37dbaaf;Beauty;4.6;1,000,000+
23a92683243efc0ff9bec52f2cb5a248410e0daad072973b712e6556215e31d8;Productivity;4.2;500,000+
c602a608a9e4c396626f6ad7784d9d9ea8e5e5050f327d5a8b3e45e2495ba16b;Productivity;4.3;10,000+
da36d9be282f0a522714c3f3bcb8b332ac25f05576ef65893ced5f25a11b9ec7;Tools;4.2;5,000+
f0107c416c6b3310415e5a20ba13fb455521df89493ca168fcf4ed5b7cc923de;Finance;4.0;100,000+
376bd38d6e5f39a1f197b28d2892bdc764db8e80d6a6ce67070b7d97be0e3b3b;Travel & Local;4.0;1,000,000+
8aadce5ef66cdad3bcf37df21e417fe31ffa19751667e23f19e1798da96ed875;Entertainment;4.6;5,000,000+
a3e48b705feb18ac8864285ce0628421b4f15b5c314a8716cd0f0a0f82600bc1;Social;4.5;100,000+
90f2bea8a3f5433a13ff3c5564666210fa64951351a0cc0b9da41c95f0c8eeb8;Travel & Local;4.2;50,000+
f189419102b2075358e475e75b8444fa966ff9a3b5b8e6fe35af6af11aefd9bc;Lifestyle;3.7;5,000+
f1ebb5b90384c40c180f5ac40add82eef234438dd1efd7a688987fb1fda4acb7;Education;4.3;500,000+
8a9c1d60d162bc32dce017662f0c9878a39c69270ec327000a2923b1dc109e59;Entertainment;4.3;1,000,000+
d8bcf7f6859fa12da6ca26487e2a694b3904f9040a008d298667d6190cb216ad;Maps & Navigation;3.8;10,000+
6c4438209eb2bec4be605e2b937512fd18a9984fa57724f1f91c169d82ee4b2c;Entertainment;4.0;1,000,000+
f0d542ef9374d0641f4503bcf47a663e94c3db20583ed8276ecde4fef23ac229;Health & Fitness;4.3;1,000,000+
25634f38b2d1b11aa8da23eb9cb87813d106289a8e0e53ad1434db03450b597f;Shopping;4.1;500,000+
2632fd82610f18c57128eeb6726649b981f85e8140f8da1931b18a24809e1403;Tools;4.0;100,000+
78b6d851a59ebed75908e553b42219433bc2cf9b47fd6aa8df55de037dc8d9a4;Maps & Navigation;4.7;1,000,000+
d251a3748bc7e28575e204650e35afd71fd821f02c45add7f032c4c7f7890710;Lifestyle;3.1;100,000+
5662274cf69e2beb92f7d757086f67801898d56f08c172025576cb1ad463c93a;Productivity;4.4;1,000,000+
340a1fcea0b669b865b3bed7d888da4e596b02d720ab756afab7e379fdca81fc;Puzzle;3.7;5,000,000+
e59e5a684c76241d22c3b02e594bdc962e2d615b3ad8e991d95278b735671744;Parenting;4.7;10,000,000+
84d58aa9e413ba593d5971178250e597b3c50dab4e96979ee88b466f772d4cad;Business;4.4;500+
b354edda8e896b0481999cd4ad15c41a699043b1c4b47524d3d7eefc026c201b;Personalization;4.0;1,000,000+
6952bd593895b86ed56505b3eb962c00c1617c713a76135dd3f8e90a5eae19fd;Casual;4.0;5,000,000+
d216a60824d6fe0a2fb99f5bff29e578f3274a9f4807e4111ac73037adaae887;Entertainment;4.1;100,000+
b700c280e4a83f667bf184df13746d3c27959f54a3281bb49bccbbc08837ddbb;Finance;4.3;1,000,000+
5b44bb5f9870ee159986010c446ae67e141adf813d418283ab35ef20531692e3;Maps & Navigation;4.0;500,000+
6e4d2461c534ef790a53d3c5de2d56ad040dc2e04bee5154e94475d52d9f3c59;Sports;4.4;1,000,000+
1dd425ccce74521bc91069094eaf37b3cf09c74548f7a6c5a4d84077550e5827;News & Magazines;3.6;10,000+
6518253c34802fd439aa721c0d789b6e9be6e55d9654923d34f60d3053f47ded;News & Magazines;4.2;100,000+
9f22faecf57f09a4d574d16d26b50ae0dfb66a3e1ccde9482baafb11ffe7ad77;Social;4.0;1,000+
477892e62802c22000a6487e2e88af826121a1aeb033b8ddc426eae296d31e49;Personalization;4.5;500,000+
0a26cec59de4fceb59c7764d174f032f79c89c400372f8f9bedead8877cee523;Books & Reference;4.7;1,000,000+
40792fd01cd30448459ee05d873b38e228f3be61d0081ea040a6838dcda089bc;Health & Fitness;4.6;100,000+
66547b4385582faed51c52883ff126b9fc108500172603e1ddf00794783f1d07;News & Magazines;3.9;100,000+
8c5bfa1d04fcc46aae0092079ad8dc5c0deb16e7638fd0dfc6308573bc2280d7;Education;3.8;1,000,000+
fe6e40be2337111915adcf0c46171b13e3618a29d20502eebfc4fbe421241dac;News & Magazines;4.2;100,000+
54753296b349a19c7736f5a2934269a3f293c493da22a96621425c261a3b7da1;Entertainment;4.8;1,000+
a98684946328d5b33e855d4d212d8350750b740d70f5b3830a4c9500c73058bf;Productivity;4.3;1,000,000+
f36c2a6c3da3829783486ee184542e7a3224894a64999e45aaf7ea931408a196;Racing;3.3;1,000,000+
08bf43472ab39c6e267e9dcfe4671ece32a6e92e794d141a4e5ad20aaa524974;Personalization;4.3;100,000+
053293856094f3f338d653b43a4dbf6eada9508722c8381d9a626142ef364371;Casual;4.2;500,000+
18b7d51495d6c44695b2dca7d1dfa5b7457ca02c0efc00a02d45d825e1e6b238;Productivity;5.0;50+
25dca19fe53ad94115c9a2275d40e85d5cc903c5dbbd0c76b3a8454a76dc173b;Video Players & Editors;3.6;500,000+
cc0db7af79f619dbbeb104621582d406dd59f6e9f41c94c660c905dc57317551;News & Magazines;4.0;50,000+
07dcd7fc58c14da0227613d9af62c4902ec85920e42cb44e82057b5d0efbdc19;Educational;3.2;1,000,000+
4ad1713452af25459f49877a22551f5921d261224128df2550b580c390c5bb9f;Tools;3.1;500,000+
502aab29b0d20e64bb5dd4a011bf5286da10029eb5f89d7083d10dd859ad7fd2;Photography;4.3;1,000,000+
ce8072e97dc83114c14dcfd68b91a552fb0bd15b7b44a62cb45873e4abf9d66e;Communication;3.9;100,000+
baf390e722056940387323a770ea23f4564cdaa4a8c2d917d209229bf20c6ef2;Productivity;3.8;500,000+
89a775cf7ac1a005ba068c4d30ffd1f62acc6fe38550a810d1e180f4656c6a31;Education;4.2;50,000+
da64b2b0e0b9266240cf5654fdda5d53c4033151d73016668fa5bdb887d9d0e5;Personalization;4.1;1,000,000+
be462afac8776c5be58c994359d1ed3ff887e18efb5cc202ff96bbf6e09ab816;Education;4.1;1,000+
b71987f0e88e1878f9ea6d8a471ec73a6d57424d1dd475fc7b5a3639689a07d3;Education;4.6;1,000,000+
ef9e42e99c1469446f1ea07e6f18a18fa1618921183bbd15be97a34a3a5e8a6d;Music & Audio;4.3;10,000+
9847f3df6d699da8b737fbfd90ffb6b39f8a2ef5b9c4adf548e51478635bbec6;Video Players & Editors;3.9;10,000+
e2d48f8d3afe6f6b959f545c1092bcbf33b51f6c43d816b55f371b80e9cf1abe;Tools;4.5;10,000+
b4fa8d368b3c47a1a7b1ef550533b36982125211668b829b60b653c83ced60fa;Business;3.7;50,000+
c2aeaccaf49c00b9d8ed191fefe8d1defd1394217bb5629bda3c6a3c0ca16687;Casual;4.3;1,000,000+
fb2f36af1aaceae4be08d516c9a7c7b183aa7239e539f098790dd79dae41d4c5;Tools;3.6;5,000+
57d01b3897a991b52a51635c62a119fc88d36f66e0b06fb27bdd35aca9c90470;Sports;4.1;1,000,000+
d79611416e49d0786d86d13ab8d70c46a3ba73695764ef3d3149cec7357e91de;Books & Reference;4.3;100,000+
90b55e06da44e7cfe548275f452808382892faae16142212ce8a7bba99fb966f;Communication;3.8;500,000+
ce911b5873d34f0d827fe1bc10c6435b5b844afa5d397405c4ee17f165a773bd;Lifestyle;4.1;1,000,000+
faf8233b0c83f5203d5f0990e92bcb8ba19c8eaf2c05cf0ce205077b893a4ba2;Books & Reference;4.6;10,000+
b2896b4fb15ecb660bbe000caaa8cb557ef1cd8a8b8b278711980eae5d162768;News & Magazines;3.9;50,000+
b052118c09128dcef2241334d4806e147f104f672d2eca58121c154417f0bb60;Casino;3.9;1,000+
7501ba4b415d06e8745f2d75799451d94c0c70c44d0696f55a2c8205823b279c;Finance;4.7;100,000+
c008fc7f032725e441b0ab5ef0434139674a9633ff8e5bbe0ec90fcdaaec6a13;Puzzle;4.6;1,000,000+
27a73c1ed8616e237cc7079a66a546decdf2f39e5bdb79609ecef9ef1442b283;Tools;4.3;500,000+
b0f39f873d52f92ae51da1e5d4152b27c548fce4c6178c158aa092d28ea89e9b;Photography;4.2;10,000,000+
7f1f0ac62f1c91b326f4ad4526c24946bcae2d240425d3956da0492b61860ff1;News & Magazines;4.1;50,000+
e01e121f6970e8ea4d7b40ae216f6730a5a89db29f7d6eff6f536f4e9dd74e7d;Tools;4.3;1,000,000+
e4da77596b31028706c23b25ec2af0e82cdfb7e85a52f5a2327e3ede4dd4963e;Productivity;4.5;10,000+
9013dba57d226c99a6cfe49af1d36b22ae43fe01dd175270ac8b5fadb657f85f;Business;3.9;1,000,000+
5ddb822042229ec7939d66a80d8db5fe4b0a6fd2dd57dc7f09f0fa676a285c54;Business;4.0;5,000+
aabfbb3b9993247c7d1ee8a49ba97a4c635c0793d4e89967fc196f9a1c50fef0;Sports;3.7;10,000+
b5db82367fb542a0f884a9252496f1c38524bee8248f3e56abaefd5179e1dd3e;Communication;4.0;100,000+
d70398cf3489a482a557a09db29300f4b4faaaa31f5caf1ad571279b4446a16c;Tools;4.4;1,000,000+
9684d20c1be4fb23fa080881dad05302cd56f9bffd697ce487ab2cac59421e96;Entertainment;4.4;100,000+
eb849c20153f773f4a0edb574c1e83c3a7825a96b86f6ab321fed623392ba8b7;Health & Fitness;4.4;1,000,000+
e4280b1a0323aee3e74d1f107104bb1e2ad6ff3e4d760e5510ed1bef5ebe7c6c;Music & Audio;4.3;1,000,000+
90f08b61f0f8287ddcfcb7e09042fa83f4b41c5d99a5654fa9a71dd180d6057a;Books & Reference;4.7;1,000,000+
625db2caf5d979f2e2a5768ebb9274cba35ffa3b5002d8abe35c51b313c59eb4;Finance;4.4;1,000,000+
7ba0b410209573b4b5c2eff35cb6e3cd776518ab11f6d8f149cc990a919f4d86;Strategy;4.3;500,000+
6bd51c17099236ca3c5527a8b4230c875340ff51d56055234d2f332d3a79350f;Puzzle;4.0;1,000,000+
57462266d081f0c2abb48213099b70ca56952926831dfbcf637dde542ddfbc11;Lifestyle;5.0;100+
93e567856de06bb80639d6327ef3005e7e1d008a9d07bbb1b650467a67d4a5a6;Lifestyle;4.4;50,000+
2bd442994bc988d4b49c97321f830f51a7000e9ea8f4023e3ac7df1eea74b6aa;Music & Audio;4.9;10,000+
1f57a26df107a86d526d465d885f41cfaf33a807c1f1c3d7e2c4bb7a2142e70c;Productivity;4.2;10,000,000+
95f8bc98acfa629bf4441b10079dd2b22dd84b45595036ecc210e3defccbc4fd;Music & Audio;4.0;500,000+
a852075ac060ad2353db423da83277cd4e60366b771058e570509b4e62308377;Books & Reference;4.5;500,000+
83820cc91cc95942ed7c2e91bbfb831c4bd89699482586fc72a9310cf301b1f1;Personalization;4.4;500,000+
5a76d781eedd351af39b0aff88f3717b026fa92f565f8e3ae471799d7132a676;Puzzle;4.5;5,000+
07f676282ccf1d7dd141d4ac67445b9b2f775c2cc17e2f46d333e20bbeffb244;Productivity;4.3;100,000+
202117cfea9b2a5a3d30cbffc8583b477d5374f581c25f7e3e337d060881370f;Photography;4.2;5,000,000+
8b951dfc349228370d4cdece794c1c3910c15c73f6d70f29f56a488ff6a75956;Education;4.1;10,000+
429c89f3d69de2cefb5b418234523aa3b6c70dcca56560cb1cf623dff0376f27;Education;4.5;50,000+
25015f0701c4e0a6e38b96933929a57ba1b985801f1849bfe9df10f3ce7028a1;Travel & Local;4.5;50,000+
c15eed454c327bff5f793db1ae7d7de67747df8045431e1fc7dbc49dacdae6b5;Shopping;4.2;1,000,000+
f39b6eaf13e2ed2523b963395bed7f199a2052b7766cf547d5555cc263e2fbc9;Card;4.7;500,000+
21247fb9cd88be823ec2dfb02ff038b4207393ba56af73d48db3e8fc7ee918c8;Education;4.6;1,000,000+
68e50c11714f4f6017bc67878f3fd7e1381753d87b86b9eba6cb471b02a3374a;Productivity;4.3;10,000+
3ef81c22296f4132328a8bc1bfd105cde36060e8778013eb9410dbf547758071;Lifestyle;4.3;100,000+
948efbc2dd9912819542ce12ad2330c1935041d6bffc4edfc9068defd1a4330b;News & Magazines;4.0;10,000+
f194d1135a26ebccc69d16ff93469fc0a848c5ab17ee0111aed1c6c4ae9d116b;Lifestyle;3.7;50,000+
08a42ebdc377c400a5e660ccd461c935b0f49b9963ec4bc7553a3589519b4f3a;Education;4.5;1,000,000+
5080e8631706056f37b0477fd22d631d5f09be449ae3d7a22fb895871f0d4bc1;News & Magazines;4.1;10,000+
1e44a81084b5cf330b9036ea04fd84923d251e1157a55b9e8340194ad124d336;Finance;4.0;10,000+
bd9a7006e17188fdfb7dbfcd56ff0d72395c805ee1d6e140801aa6a74c4a31a2;Medical;4.3;5,000,000+
cabd9f3c74b530583c8ce337da8d2ee2ed9589f91eff465f80417ff487613625;Music & Audio;4.1;5,000+
deccdbfc48850eb1584faca98c4604ac5a72110eccdf669f7ae9d26859dd6c3f;Entertainment;4.0;1,000,000+
b7666a0567a65106b6a0817c6801dea8829202da9bf0efdbc1c90b5be4118cca;Social;3.7;10,000+
ef3b0645cb48a0f0475c3536374245e54efeccf0fa00aef63a6e73e7a6fd85fa;Tools;4.4;1,000,000+
7329fcbaf5a4ed15c394ead444a2d4c98331f2ea1eedcec5fbc05682a347b734;Education;4.2;10,000+
aeb5a9a95a7086482926e9840378cd9f18e66e07b792110e31cde974f3b054fb;Strategy;4.8;100+
8c6b50f0cd64bbacbcf1258c6cad13de4c7011a3eded499f431f580697430ed8;Education;4.8;1,000,000+
47ead0020dbad987b10f6935cb7e2d51a85fc714cfb0e8c39f859677ba5de70b;Health & Fitness;4.5;50,000+
9261493410e68b75f5803f8fab7f455d711d644cff414839bd3db67250fc1cbd;Sports;4.3;50,000+
74dcd52668714773d4b80d724dd4ed18d2b014e2d08ba27f8c0549044734b872;Trivia;4.2;100,000+
57e22fbde332fdc57c89c27e599f26fc617715c4c8fe904c90e9b12ff4ecb9f9;Communication;4.4;1,000,000+
a15d9d6a40bee65ea4fc764c08ffac95228554d1d866c5ed34505ac7f664cf0c;Travel & Local;4.3;100,000+
ab6f393e83296b097f46c73465afd3b612917e2fe6419e502d0dad6e00383858;Lifestyle;5.0;50+
d1f7817ccfe1bf4a45aa3ea60b2e7c681fb17b365a7f1752f45c1546c85c441f;Travel & Local;3.9;100,000+
1e3fcd7c97be391b6eedb49ec09451e6106fbe146b0abfa8548f7d152f95c678;Travel & Local;5.0;100+
1c15adfdc3c728b3d873f264516f797905d70129f9a39d5b33c703d97307e610;Word;4.1;100,000+
c08514d1248bc8a6a8ecafc50a7b74b604e355c8ec881c5bae7c0e5de70db268;Personalization;4.1;1,000,000+
0e83a1221127deb2314057ac24ed600deaa536c3da8c856f1525bc4f38f7879e;Books & Reference;4.0;1,000+
494722c56619086734001bd0362aad6fc00e563811e993c4477aad6db29dd506;Business;4.3;100,000+
fa70589d1b673155c800b2f712ba02a3ba0527aabad9192b964cd57a151af652;Sports;4.4;100,000+
703b4d1caa8d17f7eccaa8ae13ddeac7a4425a4f90282c5739fa0e7a154342c5;Health & Fitness;4.4;5,000,000+
44810d57fb02298ad4d9cf09d5b1eeded6f14733af94f6e9db2a98c2cfd41f52;Entertainment;4.6;100,000+
f135d676a28b366e7b12440b711fd3d36453a227291dfe96f45ad8b5cdd0c4a0;Tools;4.2;50,000+
5c8b35a1182821f56851d16addd4a16d8466852772b71e53438ced3af6575c8b;Maps & Navigation;4.1;1,000+
8cf0e98a8af039bbce8f6b102698a9ac516ce52472dcb6790cebd988a0ecc84b;Travel & Local;4.2;1,000+
414eed95f93c7e94abeaaea64c5212c20aefdae55f74037565ca0fd7f0563343;Health & Fitness;3.9;10,000+
9552ff116e9751fbb4f501316943691cd75371576c76fc6ba378750e7e170f68;Sports;3.9;50,000+
ebaa191b504b86d1efa84b76ab4c908d2faf50b373bf5addaf187e43dff2b9f4;Travel & Local;4.4;50,000+
773f0a2a851fd648763c0761519de24101220c8084fc240cfeb26f1e4b254b58;News & Magazines;3.2;100,000+
5eeace805675d51b6aebd6785c6d8521182a920c19e8fb72c60ae45ed801b9de;Entertainment;4.3;1,000+
f4307ed4b9d68d024065eb43b7af10d14d6713e54bbff5a6b08303a0c028597b;Strategy;4.3;1,000,000+
